neighbour_multiplier,popsize,restart_decay_power,restart_tolerance,self_instead_neighbour,sigma,different_powers,discus,ellipsoid,rosenbrock,shifted_sphere,sphere,mean,mad
0.5,64,2,0.00000001,1,0.4,inf,inf,inf,inf,inf,inf,inf,inf
0.5,64,2,0.00000001,1,0.6,inf,inf,inf,inf,inf,inf,inf,inf
0.5,64,2,0.00000001,1,0.8,inf,inf,inf,inf,inf,inf,inf,inf
0.5,64,2,0.00000001,1,1,inf,inf,inf,inf,inf,inf,inf,inf
0.5,64,4,0.00000001,1,0.2,inf,inf,inf,inf,inf,inf,inf,inf
0.5,64,4,0.00000001,1,0.4,inf,inf,inf,inf,inf,inf,inf,inf
0.5,64,4,0.00000001,1,0.6,inf,inf,inf,inf,inf,inf,inf,inf
0.5,64,4,0.00000001,1,0.8,inf,inf,inf,inf,inf,inf,inf,inf
0.5,64,4,0.00000001,1,1,inf,inf,inf,inf,inf,inf,inf,inf
0.5,64,6,0.00000001,1,0.2,inf,inf,inf,inf,inf,inf,inf,inf
0.5,64,6,0.00000001,1,0.4,inf,inf,inf,inf,inf,inf,inf,inf
0.5,64,6,0.00000001,1,0.6,inf,inf,inf,inf,inf,inf,inf,inf
0.5,64,6,0.00000001,1,0.8,inf,inf,inf,inf,inf,inf,inf,inf
0.5,64,6,0.00000001,1,1,inf,inf,inf,inf,inf,inf,inf,inf
0.5,64,8,0.00000001,1,0.2,inf,inf,inf,inf,inf,inf,inf,inf
0.5,64,8,0.00000001,1,0.4,inf,inf,inf,inf,inf,inf,inf,inf
0.5,64,8,0.00000001,1,0.6,inf,inf,inf,inf,inf,inf,inf,inf
0.5,64,8,0.00000001,1,0.8,inf,inf,inf,inf,inf,inf,inf,inf
0.5,64,8,0.00000001,1,1,inf,inf,inf,inf,inf,inf,inf,inf
0.75,64,2,0.00000001,0,1,21920,32889.6,32806.4,29792,inf,39187.2,inf,inf
0.75,64,2,0.00000001,1,0.2,inf,inf,inf,inf,inf,inf,inf,inf
0.75,64,2,0.00000001,1,0.4,inf,inf,inf,inf,inf,inf,inf,inf
0.75,64,2,0.00000001,1,0.6,inf,inf,inf,inf,inf,inf,inf,inf
0.75,64,2,0.00000001,1,0.8,inf,inf,inf,inf,inf,inf,inf,inf
0.75,64,2,0.00000001,1,1,inf,inf,inf,inf,inf,inf,inf,inf
0.75,64,4,0.00000001,0,1,21920,32889.6,32806.4,29792,inf,39187.2,inf,inf
0.75,64,4,0.00000001,1,0.2,inf,inf,inf,inf,inf,inf,inf,inf
0.75,64,4,0.00000001,1,0.4,inf,inf,inf,inf,inf,inf,inf,inf
0.75,64,4,0.00000001,1,0.6,inf,inf,inf,inf,inf,inf,inf,inf
0.75,64,4,0.00000001,1,0.8,inf,inf,inf,inf,inf,inf,inf,inf
0.75,64,4,0.00000001,1,1,inf,inf,inf,inf,inf,inf,inf,inf
0.75,64,6,0.00000001,0,1,21920,32889.6,32806.4,29792,inf,39187.2,inf,inf
0.75,64,6,0.00000001,1,0.2,inf,inf,inf,inf,inf,inf,inf,inf
0.75,64,6,0.00000001,1,0.4,inf,inf,inf,inf,inf,inf,inf,inf
0.75,64,6,0.00000001,1,0.6,inf,inf,inf,inf,inf,inf,inf,inf
0.75,64,6,0.00000001,1,0.8,inf,inf,inf,inf,inf,inf,inf,inf
0.75,64,6,0.00000001,1,1,inf,inf,inf,inf,inf,inf,inf,inf
0.75,64,8,0.00000001,0,1,21920,32889.6,32806.4,29792,inf,39187.2,inf,inf
0.75,64,8,0.00000001,1,0.2,inf,inf,inf,inf,inf,inf,inf,inf
0.75,64,8,0.00000001,1,0.4,inf,inf,inf,inf,inf,inf,inf,inf
0.75,64,8,0.00000001,1,0.6,inf,inf,inf,inf,inf,inf,inf,inf
0.75,64,8,0.00000001,1,0.8,inf,inf,inf,inf,inf,inf,inf,inf
0.75,64,8,0.00000001,1,1,inf,inf,inf,inf,inf,inf,inf,inf
1,64,2,0.00000001,0,1,25382.4,33696,33868.8,31104,inf,42137.6,inf,inf
1,64,2,0.00000001,1,0.2,inf,inf,inf,inf,inf,inf,inf,inf
1,64,2,0.00000001,1,0.4,inf,inf,inf,inf,inf,inf,inf,inf
1,64,2,0.00000001,1,0.6,inf,inf,inf,inf,inf,inf,inf,inf
1,64,2,0.00000001,1,0.8,inf,inf,inf,inf,inf,inf,inf,inf
1,64,2,0.00000001,1,1,inf,inf,inf,inf,inf,inf,inf,inf
1,64,4,0.00000001,0,1,25382.4,33696,33868.8,31104,inf,42137.6,inf,inf
1,64,4,0.00000001,1,0.2,inf,inf,inf,inf,inf,inf,inf,inf
1,64,4,0.00000001,1,0.4,inf,inf,inf,inf,inf,inf,inf,inf
1,64,4,0.00000001,1,0.6,inf,inf,inf,inf,inf,inf,inf,inf
1,64,4,0.00000001,1,0.8,inf,inf,inf,inf,inf,inf,inf,inf
1,64,4,0.00000001,1,1,inf,inf,inf,inf,inf,inf,inf,inf
1,64,6,0.00000001,0,1,25382.4,33696,33868.8,31104,inf,42137.6,inf,inf
1,64,6,0.00000001,1,0.2,inf,inf,inf,inf,inf,inf,inf,inf
1,64,6,0.00000001,1,0.4,inf,inf,inf,inf,inf,inf,inf,inf
1,64,6,0.00000001,1,0.6,inf,inf,inf,inf,inf,inf,inf,inf
1,64,6,0.00000001,1,0.8,inf,inf,inf,inf,inf,inf,inf,inf
1,64,6,0.00000001,1,1,inf,inf,inf,inf,inf,inf,inf,inf
1,64,8,0.00000001,0,1,25382.4,33696,33868.8,31104,inf,42137.6,inf,inf
1,64,8,0.00000001,1,0.2,inf,inf,inf,inf,inf,inf,inf,inf
1,64,8,0.00000001,1,0.4,inf,inf,inf,inf,inf,inf,inf,inf
1,64,8,0.00000001,1,0.6,inf,inf,inf,inf,inf,inf,inf,inf
1,64,8,0.00000001,1,0.8,inf,inf,inf,inf,inf,inf,inf,inf
1,64,8,0.00000001,1,1,inf,inf,inf,inf,inf,inf,inf,inf
1.125,64,2,0.00000001,0,0.8,23232,32249.6,32243.2,29408,36518.4,inf,inf,inf
1.125,64,2,0.00000001,0,1,26092.8,33964.8,33977.6,31622.4,inf,40972.8,inf,inf
1.125,64,2,0.00000001,1,0.2,inf,inf,inf,inf,inf,inf,inf,inf
1.125,64,2,0.00000001,1,0.4,inf,inf,inf,inf,inf,inf,inf,inf
1.125,64,2,0.00000001,1,0.6,inf,inf,inf,inf,inf,inf,inf,inf
1.125,64,2,0.00000001,1,0.8,inf,inf,inf,inf,inf,inf,inf,inf
1.125,64,2,0.00000001,1,1,inf,inf,inf,inf,inf,inf,inf,inf
1.125,64,4,0.00000001,0,0.8,23232,32249.6,32243.2,29408,36518.4,inf,inf,inf
1.125,64,4,0.00000001,0,1,26092.8,33964.8,33977.6,31622.4,inf,40972.8,inf,inf
1.125,64,4,0.00000001,1,0.2,inf,inf,inf,inf,inf,inf,inf,inf
1.125,64,4,0.00000001,1,0.4,inf,inf,inf,inf,inf,inf,inf,inf
1.125,64,4,0.00000001,1,0.6,inf,inf,inf,inf,inf,inf,inf,inf
1.125,64,4,0.00000001,1,0.8,inf,inf,inf,inf,inf,inf,inf,inf
1.125,64,4,0.00000001,1,1,inf,inf,inf,inf,inf,inf,inf,inf
1.125,64,6,0.00000001,0,0.8,23232,32249.6,32243.2,29408,36518.4,inf,inf,inf
1.125,64,6,0.00000001,0,1,26092.8,33964.8,33977.6,31622.4,inf,40972.8,inf,inf
1.125,64,6,0.00000001,1,0.2,inf,inf,inf,inf,inf,inf,inf,inf
1.125,64,6,0.00000001,1,0.4,inf,inf,inf,inf,inf,inf,inf,inf
1.125,64,6,0.00000001,1,0.6,inf,inf,inf,inf,inf,inf,inf,inf
1.125,64,6,0.00000001,1,0.8,inf,inf,inf,inf,inf,inf,inf,inf
1.125,64,6,0.00000001,1,1,inf,inf,inf,inf,inf,inf,inf,inf
1.125,64,8,0.00000001,0,0.8,23232,32249.6,32243.2,29408,36518.4,inf,inf,inf
1.125,64,8,0.00000001,0,1,26092.8,33964.8,33977.6,31622.4,inf,40972.8,inf,inf
1.125,64,8,0.00000001,1,0.2,inf,inf,inf,inf,inf,inf,inf,inf
1.125,64,8,0.00000001,1,0.4,inf,inf,inf,inf,inf,inf,inf,inf
1.125,64,8,0.00000001,1,0.6,inf,inf,inf,inf,inf,inf,inf,inf
1.125,64,8,0.00000001,1,0.8,inf,inf,inf,inf,inf,inf,inf,inf
1.125,64,8,0.00000001,1,1,inf,inf,inf,inf,inf,inf,inf,inf
1.5,64,2,0.00000001,0,0.6,21734.4,31155.2,30963.2,28166.4,inf,37568,inf,inf
1.5,64,2,0.00000001,0,0.8,24467.2,33324.8,33433.6,30771.2,inf,inf,inf,inf
1.5,64,2,0.00000001,0,1,28019.2,35206.4,34969.6,32217.6,inf,inf,inf,inf
1.5,64,2,0.00000001,1,0.2,inf,inf,inf,inf,inf,inf,inf,inf
1.5,64,2,0.00000001,1,0.4,inf,inf,inf,inf,inf,inf,inf,inf
1.5,64,2,0.00000001,1,0.6,inf,inf,inf,inf,inf,inf,inf,inf
1.5,64,2,0.00000001,1,0.8,inf,inf,inf,inf,inf,inf,inf,inf
1.5,64,2,0.00000001,1,1,inf,inf,inf,inf,inf,inf,inf,inf
1.5,64,4,0.00000001,0,0.6,21734.4,31155.2,30963.2,28166.4,inf,37568,inf,inf
1.5,64,4,0.00000001,0,0.8,24467.2,33324.8,33433.6,30771.2,inf,inf,inf,inf
1.5,64,4,0.00000001,0,1,28019.2,35206.4,34969.6,32217.6,inf,inf,inf,inf
1.5,64,4,0.00000001,1,0.2,inf,inf,inf,inf,inf,inf,inf,inf
1.5,64,4,0.00000001,1,0.4,inf,inf,inf,inf,inf,inf,inf,inf
1.5,64,4,0.00000001,1,0.6,inf,inf,inf,inf,inf,inf,inf,inf
1.5,64,4,0.00000001,1,0.8,inf,inf,inf,inf,inf,inf,inf,inf
1.5,64,4,0.00000001,1,1,inf,inf,inf,inf,inf,inf,inf,inf
1.5,64,6,0.00000001,0,0.6,21734.4,31155.2,30963.2,28166.4,inf,37568,inf,inf
1.5,64,6,0.00000001,0,0.8,24467.2,33324.8,33433.6,30771.2,inf,inf,inf,inf
1.5,64,6,0.00000001,0,1,28019.2,35206.4,34969.6,32217.6,inf,inf,inf,inf
1.5,64,6,0.00000001,1,0.2,inf,inf,inf,inf,inf,inf,inf,inf
1.5,64,6,0.00000001,1,0.4,inf,inf,inf,inf,inf,inf,inf,inf
1.5,64,6,0.00000001,1,0.6,inf,inf,inf,inf,inf,inf,inf,inf
1.5,64,6,0.00000001,1,0.8,inf,inf,inf,inf,inf,inf,inf,inf
1.5,64,6,0.00000001,1,1,inf,inf,inf,inf,inf,inf,inf,inf
1.5,64,8,0.00000001,0,0.6,21734.4,31155.2,30963.2,28166.4,inf,37568,inf,inf
1.5,64,8,0.00000001,0,0.8,24467.2,33324.8,33433.6,30771.2,inf,inf,inf,inf
1.5,64,8,0.00000001,0,1,28019.2,35206.4,34969.6,32217.6,inf,inf,inf,inf
1.5,64,8,0.00000001,1,0.2,inf,inf,inf,inf,inf,inf,inf,inf
1.5,64,8,0.00000001,1,0.4,inf,inf,inf,inf,inf,inf,inf,inf
1.5,64,8,0.00000001,1,0.6,inf,inf,inf,inf,inf,inf,inf,inf
1.5,64,8,0.00000001,1,0.8,inf,inf,inf,inf,inf,inf,inf,inf
1.5,64,8,0.00000001,1,1,inf,inf,inf,inf,inf,inf,inf,inf
