neighbour_multiplier,popsize,restart_decay_power,restart_tolerance,self_instead_neighbour,sigma,different_powers,discus,ellipsoid,rosenbrock,shifted_sphere,sphere,mean,mad
0.5,64,2,0.00000001,0.8,1,34835.2,39929.6,40006.4,36985.6,44832,45241.6,40305.066,3154.489
0.5,64,4,0.00000001,0.8,1,34835.2,39929.6,40006.4,36985.6,44832,45241.6,40305.066,3154.489
0.5,64,6,0.00000001,0.8,1,34835.2,39929.6,40006.4,36985.6,44832,45241.6,40305.066,3154.489
0.5,64,8,0.00000001,0.8,1,34835.2,39929.6,40006.4,36985.6,44832,45241.6,40305.066,3154.489
0.5,64,2,0.00000001,0.4,1,35142.4,39808,39987.2,37107.2,44889.6,44921.6,40309.332,3064.1785
0.5,64,4,0.00000001,0.4,1,35142.4,39808,39987.2,37107.2,44889.6,44921.6,40309.332,3064.1785
0.5,64,6,0.00000001,0.4,1,35142.4,39808,39987.2,37107.2,44889.6,44921.6,40309.332,3064.1785
0.5,64,8,0.00000001,0.4,1,35142.4,39808,39987.2,37107.2,44889.6,44921.6,40309.332,3064.1785
1.5,64,2,0.00000001,0.6,0.8,35744,40076.8,39993.6,37459.2,44102.4,44512,40314.668,2661.6887
1.5,64,4,0.00000001,0.6,0.8,35744,40076.8,39993.6,37459.2,44102.4,44512,40314.668,2661.6887
1.5,64,6,0.00000001,0.6,0.8,35744,40076.8,39993.6,37459.2,44102.4,44512,40314.668,2661.6887
1.5,64,8,0.00000001,0.6,0.8,35744,40076.8,39993.6,37459.2,44102.4,44512,40314.668,2661.6887
0.75,64,2,0.00000001,0.6,1,35744,40076.8,40217.6,37811.2,44294.4,44627.2,40461.867,2665.955
0.75,64,4,0.00000001,0.6,1,35744,40076.8,40217.6,37811.2,44294.4,44627.2,40461.867,2665.955
0.75,64,6,0.00000001,0.6,1,35744,40076.8,40217.6,37811.2,44294.4,44627.2,40461.867,2665.955
0.75,64,8,0.00000001,0.6,1,35744,40076.8,40217.6,37811.2,44294.4,44627.2,40461.867,2665.955
1,64,2,0.00000001,0.6,1,36518.4,40780.8,40646.4,38105.6,44806.4,44870.4,40954.668,2589.1555
1,64,4,0.00000001,0.6,1,36518.4,40780.8,40646.4,38105.6,44806.4,44870.4,40954.668,2589.1555
1,64,6,0.00000001,0.6,1,36518.4,40780.8,40646.4,38105.6,44806.4,44870.4,40954.668,2589.1555
1,64,8,0.00000001,0.6,1,36518.4,40780.8,40646.4,38105.6,44806.4,44870.4,40954.668,2589.1555
1.5,64,2,0.00000001,0.8,0.8,35443.2,40684.8,40678.4,37772.8,45414.4,45747.2,40956.8,3082.6667
1.5,64,4,0.00000001,0.8,0.8,35443.2,40684.8,40678.4,37772.8,45414.4,45747.2,40956.8,3082.6667
1.5,64,6,0.00000001,0.8,0.8,35443.2,40684.8,40678.4,37772.8,45414.4,45747.2,40956.8,3082.6667
1.5,64,8,0.00000001,0.8,0.8,35443.2,40684.8,40678.4,37772.8,45414.4,45747.2,40956.8,3082.6667
0.75,64,2,0.00000001,0.8,1,35411.2,40838.4,40748.8,37696,45529.6,45721.6,40990.934,3089.7786
0.75,64,4,0.00000001,0.8,1,35411.2,40838.4,40748.8,37696,45529.6,45721.6,40990.934,3089.7786
0.75,64,6,0.00000001,0.8,1,35411.2,40838.4,40748.8,37696,45529.6,45721.6,40990.934,3089.7786
0.75,64,8,0.00000001,0.8,1,35411.2,40838.4,40748.8,37696,45529.6,45721.6,40990.934,3089.7786
1.5,64,2,0.00000001,0.4,0.8,36096,40409.6,40307.2,37644.8,45740.8,46054.4,41042.13,3236.9758
1.5,64,4,0.00000001,0.4,0.8,36096,40409.6,40307.2,37644.8,45740.8,46054.4,41042.13,3236.9758
1.5,64,6,0.00000001,0.4,0.8,36096,40409.6,40307.2,37644.8,45740.8,46054.4,41042.13,3236.9758
1.5,64,8,0.00000001,0.4,0.8,36096,40409.6,40307.2,37644.8,45740.8,46054.4,41042.13,3236.9758
0.75,64,2,0.00000001,0.4,1,36038.4,40563.2,40588.8,37798.4,45670.4,45651.2,41051.73,3072.7102
0.75,64,4,0.00000001,0.4,1,36038.4,40563.2,40588.8,37798.4,45670.4,45651.2,41051.73,3072.7102
0.75,64,6,0.00000001,0.4,1,36038.4,40563.2,40588.8,37798.4,45670.4,45651.2,41051.73,3072.7102
0.75,64,8,0.00000001,0.4,1,36038.4,40563.2,40588.8,37798.4,45670.4,45651.2,41051.73,3072.7102
1.125,64,2,0.00000001,0.6,1,36614.4,40908.8,40806.4,38374.4,45088,45081.6,41145.598,2626.1335
1.125,64,4,0.00000001,0.6,1,36614.4,40908.8,40806.4,38374.4,45088,45081.6,41145.598,2626.1335
1.125,64,6,0.00000001,0.6,1,36614.4,40908.8,40806.4,38374.4,45088,45081.6,41145.598,2626.1335
1.125,64,8,0.00000001,0.6,1,36614.4,40908.8,40806.4,38374.4,45088,45081.6,41145.598,2626.1335
1,64,2,0.00000001,0.8,1,35910.4,41324.8,41395.2,38323.2,46009.6,46291.2,41542.402,3072.0012
1,64,4,0.00000001,0.8,1,35910.4,41324.8,41395.2,38323.2,46009.6,46291.2,41542.402,3072.0012
1,64,6,0.00000001,0.8,1,35910.4,41324.8,41395.2,38323.2,46009.6,46291.2,41542.402,3072.0012
1,64,8,0.00000001,0.8,1,35910.4,41324.8,41395.2,38323.2,46009.6,46291.2,41542.402,3072.0012
1,64,2,0.00000001,0.4,1,36441.6,40972.8,41075.2,38067.2,46246.4,46764.8,41594.668,3273.9558
1,64,4,0.00000001,0.4,1,36441.6,40972.8,41075.2,38067.2,46246.4,46764.8,41594.668,3273.9558
1,64,6,0.00000001,0.4,1,36441.6,40972.8,41075.2,38067.2,46246.4,46764.8,41594.668,3273.9558
1,64,8,0.00000001,0.4,1,36441.6,40972.8,41075.2,38067.2,46246.4,46764.8,41594.668,3273.9558
1.125,64,2,0.00000001,0.4,1,36819.2,41241.6,41158.4,38284.8,46348.8,46528,41730.133,3138.8445
1.125,64,4,0.00000001,0.4,1,36819.2,41241.6,41158.4,38284.8,46348.8,46528,41730.133,3138.8445
1.125,64,6,0.00000001,0.4,1,36819.2,41241.6,41158.4,38284.8,46348.8,46528,41730.133,3138.8445
1.125,64,8,0.00000001,0.4,1,36819.2,41241.6,41158.4,38284.8,46348.8,46528,41730.133,3138.8445
1.5,64,2,0.00000001,0.6,1,37222.4,41516.8,41459.2,38963.2,45555.2,45881.6,41766.402,2634.668
1.5,64,4,0.00000001,0.6,1,37222.4,41516.8,41459.2,38963.2,45555.2,45881.6,41766.402,2634.668
1.5,64,6,0.00000001,0.6,1,37222.4,41516.8,41459.2,38963.2,45555.2,45881.6,41766.402,2634.668
1.5,64,8,0.00000001,0.6,1,37222.4,41516.8,41459.2,38963.2,45555.2,45881.6,41766.402,2634.668
1.125,64,2,0.00000001,0.8,1,36339.2,41606.4,41574.4,38784,46316.8,46668.8,41881.598,3074.1335
1.125,64,4,0.00000001,0.8,1,36339.2,41606.4,41574.4,38784,46316.8,46668.8,41881.598,3074.1335
1.125,64,6,0.00000001,0.8,1,36339.2,41606.4,41574.4,38784,46316.8,46668.8,41881.598,3074.1335
1.125,64,8,0.00000001,0.8,1,36339.2,41606.4,41574.4,38784,46316.8,46668.8,41881.598,3074.1335
1.5,64,2,0.00000001,0.8,1,36723.2,42169.6,42163.2,39232,46854.4,47148.8,42381.867,3079.8223
1.5,64,4,0.00000001,0.8,1,36723.2,42169.6,42163.2,39232,46854.4,47148.8,42381.867,3079.8223
1.5,64,6,0.00000001,0.8,1,36723.2,42169.6,42163.2,39232,46854.4,47148.8,42381.867,3079.8223
1.5,64,8,0.00000001,0.8,1,36723.2,42169.6,42163.2,39232,46854.4,47148.8,42381.867,3079.8223
1.5,64,2,0.00000001,0.4,1,37248,41817.6,41760,39052.8,47270.4,47443.2,42432.004,3283.2004
1.5,64,4,0.00000001,0.4,1,37248,41817.6,41760,39052.8,47270.4,47443.2,42432.004,3283.2004
1.5,64,6,0.00000001,0.4,1,37248,41817.6,41760,39052.8,47270.4,47443.2,42432.004,3283.2004
1.5,64,8,0.00000001,0.4,1,37248,41817.6,41760,39052.8,47270.4,47443.2,42432.004,3283.2004
0.5,64,2,0.00000001,0,0.2,5625.6,inf,inf,11449.6,inf,inf,inf,inf
0.5,64,2,0.00000001,0,0.4,22105.6,inf,inf,27680,inf,inf,inf,inf
0.5,64,2,0.00000001,0,0.6,28800,inf,inf,33177.6,inf,inf,inf,inf
0.5,64,2,0.00000001,0,0.8,31820.8,inf,inf,37702.4,inf,inf,inf,inf
0.5,64,2,0.00000001,0,1,33913.6,inf,inf,inf,inf,inf,inf,inf
0.5,64,2,0.00000001,0.2,0.2,9216,20038.4,20140.8,13561.6,inf,inf,inf,inf
0.5,64,2,0.00000001,0.2,0.4,25260.8,33446.4,33420.8,27411.2,inf,inf,inf,inf
0.5,64,2,0.00000001,0.2,0.6,30476.8,38918.4,38214.4,32768,inf,inf,inf,inf
0.5,64,2,0.00000001,0.2,0.8,33427.2,41593.6,inf,35328,inf,inf,inf,inf
0.5,64,2,0.00000001,0.2,1,35219.2,45568,inf,37145.6,inf,inf,inf,inf
0.5,64,2,0.00000001,1,0.2,inf,inf,inf,inf,inf,inf,inf,inf
0.5,64,2,0.00000001,1,0.4,inf,inf,inf,inf,inf,inf,inf,inf
0.5,64,2,0.00000001,1,0.6,inf,inf,inf,inf,inf,inf,inf,inf
0.5,64,2,0.00000001,1,0.8,inf,inf,inf,inf,inf,inf,inf,inf
0.5,64,2,0.00000001,1,1,inf,inf,inf,inf,inf,inf,inf,inf
0.5,64,4,0.00000001,0,0.2,5625.6,inf,inf,11449.6,inf,inf,inf,inf
0.5,64,4,0.00000001,0,0.4,22105.6,inf,inf,27680,inf,inf,inf,inf
0.5,64,4,0.00000001,0,0.6,28800,inf,inf,33177.6,inf,inf,inf,inf
0.5,64,4,0.00000001,0,0.8,31820.8,inf,inf,37702.4,inf,inf,inf,inf
0.5,64,4,0.00000001,0,1,33913.6,inf,inf,inf,inf,inf,inf,inf
0.5,64,4,0.00000001,0.2,0.2,9216,20038.4,20140.8,13561.6,inf,inf,inf,inf
0.5,64,4,0.00000001,0.2,0.4,25260.8,33446.4,33420.8,27411.2,inf,inf,inf,inf
0.5,64,4,0.00000001,0.2,0.6,30476.8,38918.4,38214.4,32768,inf,inf,inf,inf
0.5,64,4,0.00000001,0.2,0.8,33427.2,41593.6,inf,35328,inf,inf,inf,inf
0.5,64,4,0.00000001,0.2,1,35219.2,45568,inf,37145.6,inf,inf,inf,inf
0.5,64,4,0.00000001,1,0.2,inf,inf,inf,inf,inf,inf,inf,inf
0.5,64,4,0.00000001,1,0.4,inf,inf,inf,inf,inf,inf,inf,inf
0.5,64,4,0.00000001,1,0.6,inf,inf,inf,inf,inf,inf,inf,inf
0.5,64,4,0.00000001,1,0.8,inf,inf,inf,inf,inf,inf,inf,inf
0.5,64,4,0.00000001,1,1,inf,inf,inf,inf,inf,inf,inf,inf
0.5,64,6,0.00000001,0,0.2,5625.6,inf,inf,11449.6,inf,inf,inf,inf
0.5,64,6,0.00000001,0,0.4,22105.6,inf,inf,27680,inf,inf,inf,inf
0.5,64,6,0.00000001,0,0.6,28800,inf,inf,33177.6,inf,inf,inf,inf
0.5,64,6,0.00000001,0,0.8,31820.8,inf,inf,37702.4,inf,inf,inf,inf
0.5,64,6,0.00000001,0,1,33913.6,inf,inf,inf,inf,inf,inf,inf
0.5,64,6,0.00000001,0.2,0.2,9216,20038.4,20140.8,13561.6,inf,inf,inf,inf
0.5,64,6,0.00000001,0.2,0.4,25260.8,33446.4,33420.8,27411.2,inf,inf,inf,inf
0.5,64,6,0.00000001,0.2,0.6,30476.8,38918.4,38214.4,32768,inf,inf,inf,inf
0.5,64,6,0.00000001,0.2,0.8,33427.2,41593.6,inf,35328,inf,inf,inf,inf
0.5,64,6,0.00000001,0.2,1,35219.2,45568,inf,37145.6,inf,inf,inf,inf
0.5,64,6,0.00000001,1,0.2,inf,inf,inf,inf,inf,inf,inf,inf
0.5,64,6,0.00000001,1,0.4,inf,inf,inf,inf,inf,inf,inf,inf
0.5,64,6,0.00000001,1,0.6,inf,inf,inf,inf,inf,inf,inf,inf
0.5,64,6,0.00000001,1,0.8,inf,inf,inf,inf,inf,inf,inf,inf
0.5,64,6,0.00000001,1,1,inf,inf,inf,inf,inf,inf,inf,inf
0.5,64,8,0.00000001,0,0.2,5625.6,inf,inf,11449.6,inf,inf,inf,inf
0.5,64,8,0.00000001,0,0.4,22105.6,inf,inf,27680,inf,inf,inf,inf
0.5,64,8,0.00000001,0,0.6,28800,inf,inf,33177.6,inf,inf,inf,inf
0.5,64,8,0.00000001,0,0.8,31820.8,inf,inf,37702.4,inf,inf,inf,inf
0.5,64,8,0.00000001,0,1,33913.6,inf,inf,inf,inf,inf,inf,inf
0.5,64,8,0.00000001,0.2,0.2,9216,20038.4,20140.8,13561.6,inf,inf,inf,inf
0.5,64,8,0.00000001,0.2,0.4,25260.8,33446.4,33420.8,27411.2,inf,inf,inf,inf
0.5,64,8,0.00000001,0.2,0.6,30476.8,38918.4,38214.4,32768,inf,inf,inf,inf
0.5,64,8,0.00000001,0.2,0.8,33427.2,41593.6,inf,35328,inf,inf,inf,inf
0.5,64,8,0.00000001,0.2,1,35219.2,45568,inf,37145.6,inf,inf,inf,inf
0.5,64,8,0.00000001,1,0.2,inf,inf,inf,inf,inf,inf,inf,inf
0.5,64,8,0.00000001,1,0.4,inf,inf,inf,inf,inf,inf,inf,inf
0.5,64,8,0.00000001,1,0.6,inf,inf,inf,inf,inf,inf,inf,inf
0.5,64,8,0.00000001,1,0.8,inf,inf,inf,inf,inf,inf,inf,inf
0.5,64,8,0.00000001,1,1,inf,inf,inf,inf,inf,inf,inf,inf
0.75,64,2,0.00000001,0,0.2,10758.4,inf,inf,16857.6,inf,inf,inf,inf
0.75,64,2,0.00000001,0,0.4,25612.8,inf,inf,31449.6,inf,inf,inf,inf
0.75,64,2,0.00000001,0,0.6,30073.6,inf,inf,inf,inf,inf,inf,inf
0.75,64,2,0.00000001,0,0.8,32723.2,inf,inf,inf,inf,inf,inf,inf
0.75,64,2,0.00000001,0,1,34777.6,inf,inf,inf,inf,inf,inf,inf
0.75,64,2,0.00000001,0.2,0.2,15097.6,24633.6,24800,19161.6,inf,inf,inf,inf
0.75,64,2,0.00000001,0.2,0.4,27705.6,35276.8,35603.2,29907.2,inf,inf,inf,inf
0.75,64,2,0.00000001,0.2,0.6,31904,inf,inf,33593.6,inf,inf,inf,inf
0.75,64,2,0.00000001,0.2,0.8,34489.6,inf,inf,36070.4,inf,inf,inf,inf
0.75,64,2,0.00000001,0.2,1,35795.2,inf,inf,37734.4,inf,inf,inf,inf
0.75,64,2,0.00000001,1,0.2,inf,inf,inf,inf,inf,inf,inf,inf
0.75,64,2,0.00000001,1,0.4,inf,inf,inf,inf,inf,inf,inf,inf
0.75,64,2,0.00000001,1,0.6,inf,inf,inf,inf,inf,inf,inf,inf
0.75,64,2,0.00000001,1,0.8,inf,inf,inf,inf,inf,inf,inf,inf
0.75,64,2,0.00000001,1,1,inf,inf,inf,inf,inf,inf,inf,inf
0.75,64,4,0.00000001,0,0.2,10758.4,inf,inf,16857.6,inf,inf,inf,inf
0.75,64,4,0.00000001,0,0.4,25612.8,inf,inf,31449.6,inf,inf,inf,inf
0.75,64,4,0.00000001,0,0.6,30073.6,inf,inf,inf,inf,inf,inf,inf
0.75,64,4,0.00000001,0,0.8,32723.2,inf,inf,inf,inf,inf,inf,inf
0.75,64,4,0.00000001,0,1,34777.6,inf,inf,inf,inf,inf,inf,inf
0.75,64,4,0.00000001,0.2,0.2,15097.6,24633.6,24800,19161.6,inf,inf,inf,inf
0.75,64,4,0.00000001,0.2,0.4,27705.6,35276.8,35603.2,29907.2,inf,inf,inf,inf
0.75,64,4,0.00000001,0.2,0.6,31904,inf,inf,33593.6,inf,inf,inf,inf
0.75,64,4,0.00000001,0.2,0.8,34489.6,inf,inf,36070.4,inf,inf,inf,inf
0.75,64,4,0.00000001,0.2,1,35795.2,inf,inf,37734.4,inf,inf,inf,inf
0.75,64,4,0.00000001,1,0.2,inf,inf,inf,inf,inf,inf,inf,inf
0.75,64,4,0.00000001,1,0.4,inf,inf,inf,inf,inf,inf,inf,inf
0.75,64,4,0.00000001,1,0.6,inf,inf,inf,inf,inf,inf,inf,inf
0.75,64,4,0.00000001,1,0.8,inf,inf,inf,inf,inf,inf,inf,inf
0.75,64,4,0.00000001,1,1,inf,inf,inf,inf,inf,inf,inf,inf
0.75,64,6,0.00000001,0,0.2,10758.4,inf,inf,16857.6,inf,inf,inf,inf
0.75,64,6,0.00000001,0,0.4,25612.8,inf,inf,31449.6,inf,inf,inf,inf
0.75,64,6,0.00000001,0,0.6,30073.6,inf,inf,inf,inf,inf,inf,inf
0.75,64,6,0.00000001,0,0.8,32723.2,inf,inf,inf,inf,inf,inf,inf
0.75,64,6,0.00000001,0,1,34777.6,inf,inf,inf,inf,inf,inf,inf
0.75,64,6,0.00000001,0.2,0.2,15097.6,24633.6,24800,19161.6,inf,inf,inf,inf
0.75,64,6,0.00000001,0.2,0.4,27705.6,35276.8,35603.2,29907.2,inf,inf,inf,inf
0.75,64,6,0.00000001,0.2,0.6,31904,inf,inf,33593.6,inf,inf,inf,inf
0.75,64,6,0.00000001,0.2,0.8,34489.6,inf,inf,36070.4,inf,inf,inf,inf
0.75,64,6,0.00000001,0.2,1,35795.2,inf,inf,37734.4,inf,inf,inf,inf
0.75,64,6,0.00000001,1,0.2,inf,inf,inf,inf,inf,inf,inf,inf
0.75,64,6,0.00000001,1,0.4,inf,inf,inf,inf,inf,inf,inf,inf
0.75,64,6,0.00000001,1,0.6,inf,inf,inf,inf,inf,inf,inf,inf
0.75,64,6,0.00000001,1,0.8,inf,inf,inf,inf,inf,inf,inf,inf
0.75,64,6,0.00000001,1,1,inf,inf,inf,inf,inf,inf,inf,inf
0.75,64,8,0.00000001,0,0.2,10758.4,inf,inf,16857.6,inf,inf,inf,inf
0.75,64,8,0.00000001,0,0.4,25612.8,inf,inf,31449.6,inf,inf,inf,inf
0.75,64,8,0.00000001,0,0.6,30073.6,inf,inf,inf,inf,inf,inf,inf
0.75,64,8,0.00000001,0,0.8,32723.2,inf,inf,inf,inf,inf,inf,inf
0.75,64,8,0.00000001,0,1,34777.6,inf,inf,inf,inf,inf,inf,inf
0.75,64,8,0.00000001,0.2,0.2,15097.6,24633.6,24800,19161.6,inf,inf,inf,inf
0.75,64,8,0.00000001,0.2,0.4,27705.6,35276.8,35603.2,29907.2,inf,inf,inf,inf
0.75,64,8,0.00000001,0.2,0.6,31904,inf,inf,33593.6,inf,inf,inf,inf
0.75,64,8,0.00000001,0.2,0.8,34489.6,inf,inf,36070.4,inf,inf,inf,inf
0.75,64,8,0.00000001,0.2,1,35795.2,inf,inf,37734.4,inf,inf,inf,inf
0.75,64,8,0.00000001,1,0.2,inf,inf,inf,inf,inf,inf,inf,inf
0.75,64,8,0.00000001,1,0.4,inf,inf,inf,inf,inf,inf,inf,inf
0.75,64,8,0.00000001,1,0.6,inf,inf,inf,inf,inf,inf,inf,inf
0.75,64,8,0.00000001,1,0.8,inf,inf,inf,inf,inf,inf,inf,inf
0.75,64,8,0.00000001,1,1,inf,inf,inf,inf,inf,inf,inf,inf
1,64,2,0.00000001,0,0.2,15436.8,inf,inf,22137.6,inf,inf,inf,inf
1,64,2,0.00000001,0,0.4,27526.4,inf,inf,33907.2,inf,inf,inf,inf
1,64,2,0.00000001,0,0.6,31417.6,inf,inf,inf,inf,inf,inf,inf
1,64,2,0.00000001,0,0.8,33888,inf,inf,inf,inf,inf,inf,inf
1,64,2,0.00000001,0,1,35398.4,inf,inf,inf,inf,inf,inf,inf
1,64,2,0.00000001,0.2,0.2,19392,27449.6,27788.8,22028.8,inf,inf,inf,inf
1,64,2,0.00000001,0.2,0.4,29024,37900.8,38009.6,31078.4,inf,inf,inf,inf
1,64,2,0.00000001,0.2,0.6,32697.6,inf,43059.2,34553.6,inf,inf,inf,inf
1,64,2,0.00000001,0.2,0.8,34899.2,inf,inf,36716.8,inf,inf,inf,inf
1,64,2,0.00000001,0.2,1,36345.6,inf,inf,38208,inf,inf,inf,inf
1,64,2,0.00000001,1,0.2,inf,inf,inf,inf,inf,inf,inf,inf
1,64,2,0.00000001,1,0.4,inf,inf,inf,inf,inf,inf,inf,inf
1,64,2,0.00000001,1,0.6,inf,inf,inf,inf,inf,inf,inf,inf
1,64,2,0.00000001,1,0.8,inf,inf,inf,inf,inf,inf,inf,inf
1,64,2,0.00000001,1,1,inf,inf,inf,inf,inf,inf,inf,inf
1,64,4,0.00000001,0,0.2,15436.8,inf,inf,22137.6,inf,inf,inf,inf
1,64,4,0.00000001,0,0.4,27526.4,inf,inf,33907.2,inf,inf,inf,inf
1,64,4,0.00000001,0,0.6,31417.6,inf,inf,inf,inf,inf,inf,inf
1,64,4,0.00000001,0,0.8,33888,inf,inf,inf,inf,inf,inf,inf
1,64,4,0.00000001,0,1,35398.4,inf,inf,inf,inf,inf,inf,inf
1,64,4,0.00000001,0.2,0.2,19392,27449.6,27788.8,22028.8,inf,inf,inf,inf
1,64,4,0.00000001,0.2,0.4,29024,37900.8,38009.6,31078.4,inf,inf,inf,inf
1,64,4,0.00000001,0.2,0.6,32697.6,inf,43059.2,34553.6,inf,inf,inf,inf
1,64,4,0.00000001,0.2,0.8,34899.2,inf,inf,36716.8,inf,inf,inf,inf
1,64,4,0.00000001,0.2,1,36345.6,inf,inf,38208,inf,inf,inf,inf
1,64,4,0.00000001,1,0.2,inf,inf,inf,inf,inf,inf,inf,inf
1,64,4,0.00000001,1,0.4,inf,inf,inf,inf,inf,inf,inf,inf
1,64,4,0.00000001,1,0.6,inf,inf,inf,inf,inf,inf,inf,inf
1,64,4,0.00000001,1,0.8,inf,inf,inf,inf,inf,inf,inf,inf
1,64,4,0.00000001,1,1,inf,inf,inf,inf,inf,inf,inf,inf
1,64,6,0.00000001,0,0.2,15436.8,inf,inf,22137.6,inf,inf,inf,inf
1,64,6,0.00000001,0,0.4,27526.4,inf,inf,33907.2,inf,inf,inf,inf
1,64,6,0.00000001,0,0.6,31417.6,inf,inf,inf,inf,inf,inf,inf
1,64,6,0.00000001,0,0.8,33888,inf,inf,inf,inf,inf,inf,inf
1,64,6,0.00000001,0,1,35398.4,inf,inf,inf,inf,inf,inf,inf
1,64,6,0.00000001,0.2,0.2,19392,27449.6,27788.8,22028.8,inf,inf,inf,inf
1,64,6,0.00000001,0.2,0.4,29024,37900.8,38009.6,31078.4,inf,inf,inf,inf
1,64,6,0.00000001,0.2,0.6,32697.6,inf,43059.2,34553.6,inf,inf,inf,inf
1,64,6,0.00000001,0.2,0.8,34899.2,inf,inf,36716.8,inf,inf,inf,inf
1,64,6,0.00000001,0.2,1,36345.6,inf,inf,38208,inf,inf,inf,inf
1,64,6,0.00000001,1,0.2,inf,inf,inf,inf,inf,inf,inf,inf
1,64,6,0.00000001,1,0.4,inf,inf,inf,inf,inf,inf,inf,inf
1,64,6,0.00000001,1,0.6,inf,inf,inf,inf,inf,inf,inf,inf
1,64,6,0.00000001,1,0.8,inf,inf,inf,inf,inf,inf,inf,inf
1,64,6,0.00000001,1,1,inf,inf,inf,inf,inf,inf,inf,inf
1,64,8,0.00000001,0,0.2,15436.8,inf,inf,22137.6,inf,inf,inf,inf
1,64,8,0.00000001,0,0.4,27526.4,inf,inf,33907.2,inf,inf,inf,inf
1,64,8,0.00000001,0,0.6,31417.6,inf,inf,inf,inf,inf,inf,inf
1,64,8,0.00000001,0,0.8,33888,inf,inf,inf,inf,inf,inf,inf
1,64,8,0.00000001,0,1,35398.4,inf,inf,inf,inf,inf,inf,inf
1,64,8,0.00000001,0.2,0.2,19392,27449.6,27788.8,22028.8,inf,inf,inf,inf
1,64,8,0.00000001,0.2,0.4,29024,37900.8,38009.6,31078.4,inf,inf,inf,inf
1,64,8,0.00000001,0.2,0.6,32697.6,inf,43059.2,34553.6,inf,inf,inf,inf
1,64,8,0.00000001,0.2,0.8,34899.2,inf,inf,36716.8,inf,inf,inf,inf
1,64,8,0.00000001,0.2,1,36345.6,inf,inf,38208,inf,inf,inf,inf
1,64,8,0.00000001,1,0.2,inf,inf,inf,inf,inf,inf,inf,inf
1,64,8,0.00000001,1,0.4,inf,inf,inf,inf,inf,inf,inf,inf
1,64,8,0.00000001,1,0.6,inf,inf,inf,inf,inf,inf,inf,inf
1,64,8,0.00000001,1,0.8,inf,inf,inf,inf,inf,inf,inf,inf
1,64,8,0.00000001,1,1,inf,inf,inf,inf,inf,inf,inf,inf
1.125,64,2,0.00000001,0,0.2,17145.6,inf,inf,21990.4,inf,inf,inf,inf
1.125,64,2,0.00000001,0,0.4,27897.6,inf,inf,37651.2,inf,inf,inf,inf
1.125,64,2,0.00000001,0,0.6,31763.2,inf,inf,inf,inf,inf,inf,inf
1.125,64,2,0.00000001,0,0.8,34124.8,inf,inf,inf,inf,inf,inf,inf
1.125,64,2,0.00000001,0,1,35878.4,inf,inf,inf,inf,inf,inf,inf
1.125,64,2,0.00000001,0.2,0.2,20089.6,28710.4,29382.4,23616,inf,inf,inf,inf
1.125,64,2,0.00000001,0.2,0.4,29542.4,37420.8,39180.8,31417.6,inf,inf,inf,inf
1.125,64,2,0.00000001,0.2,0.6,33068.8,inf,inf,34937.6,inf,inf,inf,inf
1.125,64,2,0.00000001,0.2,0.8,35500.8,inf,inf,37132.8,inf,inf,inf,inf
1.125,64,2,0.00000001,0.2,1,36704,inf,inf,38547.2,inf,inf,inf,inf
1.125,64,2,0.00000001,1,0.2,inf,inf,inf,inf,inf,inf,inf,inf
1.125,64,2,0.00000001,1,0.4,inf,inf,inf,inf,inf,inf,inf,inf
1.125,64,2,0.00000001,1,0.6,inf,inf,inf,inf,inf,inf,inf,inf
1.125,64,2,0.00000001,1,0.8,inf,inf,inf,inf,inf,inf,inf,inf
1.125,64,2,0.00000001,1,1,inf,inf,inf,inf,inf,inf,inf,inf
1.125,64,4,0.00000001,0,0.2,17145.6,inf,inf,21990.4,inf,inf,inf,inf
1.125,64,4,0.00000001,0,0.4,27897.6,inf,inf,37651.2,inf,inf,inf,inf
1.125,64,4,0.00000001,0,0.6,31763.2,inf,inf,inf,inf,inf,inf,inf
1.125,64,4,0.00000001,0,0.8,34124.8,inf,inf,inf,inf,inf,inf,inf
1.125,64,4,0.00000001,0,1,35878.4,inf,inf,inf,inf,inf,inf,inf
1.125,64,4,0.00000001,0.2,0.2,20089.6,28710.4,29382.4,23616,inf,inf,inf,inf
1.125,64,4,0.00000001,0.2,0.4,29542.4,37420.8,39180.8,31417.6,inf,inf,inf,inf
1.125,64,4,0.00000001,0.2,0.6,33068.8,inf,inf,34937.6,inf,inf,inf,inf
1.125,64,4,0.00000001,0.2,0.8,35500.8,inf,inf,37132.8,inf,inf,inf,inf
1.125,64,4,0.00000001,0.2,1,36704,inf,inf,38547.2,inf,inf,inf,inf
1.125,64,4,0.00000001,1,0.2,inf,inf,inf,inf,inf,inf,inf,inf
1.125,64,4,0.00000001,1,0.4,inf,inf,inf,inf,inf,inf,inf,inf
1.125,64,4,0.00000001,1,0.6,inf,inf,inf,inf,inf,inf,inf,inf
1.125,64,4,0.00000001,1,0.8,inf,inf,inf,inf,inf,inf,inf,inf
1.125,64,4,0.00000001,1,1,inf,inf,inf,inf,inf,inf,inf,inf
1.125,64,6,0.00000001,0,0.2,17145.6,inf,inf,21990.4,inf,inf,inf,inf
1.125,64,6,0.00000001,0,0.4,27897.6,inf,inf,37651.2,inf,inf,inf,inf
1.125,64,6,0.00000001,0,0.6,31763.2,inf,inf,inf,inf,inf,inf,inf
